State_Code,County,County_Seat,Latitude,Longitude
NC, Orange,Hillsborough,36.077903,-79.097979
NC, Northampton,Jackson,36.390095,-77.419341
NC, Onslow,Jacksonville,34.72973,-77.393661
NC, Ashe,Jefferson,36.420551,-81.468261
NC, Duplin,Kenansville,34.959827,-77.96593
NC, Lenoir,Kinston,35.275099,-77.593368
NC, Scotland,Laurinburg,34.762138,-79.477378
NC, Caldwell,Lenoir,35.907679,-81.524827
NC, Davidson,Lexington,35.801755,-80.268203
NC, Harnett,Lillington,35.400713,-78.812144
NC, Lincoln,Lincolnton,35.474854,-81.238107
NC, Franklin,Louisburg,36.098724,-78.300772
NC, Robeson,Lumberton,34.630608,-79.018601
NC, Dare,Manteo,35.898596,-75.651279
NC, McDowell,Marion,35.677565,-82.001288
NC, Madison,Marshall,35.798559,-82.680022
NC, Davie,Mocksville,35.899716,-80.561095
NC, Union,Monroe,35.001591,-80.561277
NC, Burke,Morganton,35.740836,-81.700354
NC, Cherokee,Murphy,35.094326,-84.024901
NC, Nash,Nashville,35.96923,-77.956734
NC, Craven,New Bern,35.095857,-77.070531
NC, Avery,Newland,36.08797,-81.927355
NC, Catawba,Newton,35.662162,-81.232269
NC, Granville,Oxford,36.321727,-78.586512
NC, Chatham,Pittsboro,35.725906,-79.172154
NC, Washington,Plymouth,35.858537,-76.748202
NC, Hoke,Raeford,34.981303,-79.229567
NC, Wake,Raleigh,35.830204,-78.641493
NC, Graham,Robbinsville,35.321454,-83.809512
NC, Richmond,Rockingham,34.938562,-79.760317
NC, Person,Roxboro,36.388905,-78.980651
NC, Rutherford,Rutherfordton,35.364178,-81.961307
NC, Rowan,Salisbury,35.665499,-80.48893
NC, Lee,Sanford,35.487193,-79.178628
NC, Cleveland,Shelby,35.290405,-81.545645
NC, Johnston,Smithfield,35.52382,-78.352216
NC, Greene,Snow Hill,35.450529,-77.67678
NC, Alleghany,Sparta,36.50298,-81.122598
NC, Iredell,Statesville,35.783369,-80.871654
NC, Jackson,Sylva,35.375434,-83.218481
NC, Edgecombe,Tarboro,35.903469,-77.55894
NC, Alexander,Taylorsville,35.916779,-81.175951
NC, Jones,Trenton,35.06381,-77.356165
NC, Montgomery,Troy,35.364635,-79.891851
NC, Anson,Wadesboro,34.963829,-80.074694
NC, Warren,Warrenton,36.398638,-78.157262
NC, Beaufort,Washington,35.557979,-77.054238
NC, Haywood,Waynesville,35.485549,-82.999472
NC, Rockingham,Wentworth,36.401166,-79.756911
NC, Columbus,Whiteville,34.330577,-78.701362
NC, Wilkes,Wilkesboro,36.142462,-81.174717
NC, Martin,Williamston,35.84654,-77.066079
NC, New Hanover,Wilmington,34.209225,-77.885767
NC, Wilson,Wilson,35.731488,-77.93075
NC, Bertie,Windsor,35.993023,-76.939923
NC, Forsyth,Winston-Salem,36.102863,-80.260829
NC, Hertford,Winton,36.389448,-76.934729
NC, Yadkin,Yadkinville,36.131563,-80.659328
NC, Caswell,Yanceyville,36.4102,-79.329357
ND, Slope,Amidon,46.482247,-103.319601
ND, McIntosh,Ashley,46.034744,-99.373677
ND, Golden Valley,Beach,46.918747,-104.005446
ND, Burleigh,Bismarck,46.814583,-100.770089
ND, Bottineau,Bottineau,48.824799,-100.442522
ND, Burke,Bowbells,48.802179,-102.245832
ND, Bowman,Bowman,46.184324,-103.402946
ND, Towner,Cando,48.487221,-99.202471
ND, Foster,Carrington,47.452912,-99.131122
ND, Grant,Carson,46.422307,-101.570618
ND, Pembina,Cavalier,48.794019,-97.622647
ND, Oliver,Center,47.114931,-101.297676
ND, Griggs,Cooperstown,47.445102,-98.125849
ND, Divide,Crosby,48.916167,-103.296622
ND, Ramsey,Devils Lake,48.112578,-98.874762
ND, Stark,Dickinson,46.89278,-102.79596
ND, Dickey,Ellendale,46.004354,-98.525354
ND, Cass,Fargo,46.8647,-96.82908
ND, Wells,Fessenden,47.649308,-99.627008
ND, Steele,Finley,47.512515,-97.837267
ND, Sargent,Forman,46.103761,-97.637099
ND, Sioux,Fort Yates,46.086594,-100.630078
ND, Walsh,Grafton,48.41391,-97.406164
ND, Grand Forks,Grand Forks,47.921291,-97.08933
ND, Adams,Hettinger,46.003521,-102.634613
ND, Traill,Hillsboro,47.402972,-97.063463
ND, Stutsman,Jamestown,46.905851,-98.693579
ND, Nelson,Lakota,48.042868,-98.346767
ND, LaMoure,LaMoure,46.357417,-98.296541
ND, Cavalier,Langdon,48.762209,-98.375265
ND, Emmons,Linton,46.268512,-100.233605
ND, Ransom,Lisbon,46.438986,-97.684415
ND, Sheridan,McClusky,47.483989,-100.442533
ND, Morton,Mandan,46.829484,-100.88706
ND, Dunn,Manning,47.231035,-102.770375
ND, Billings,Medora,46.911261,-103.526517
ND, Benson,Minnewaukan,48.071697,-99.253831
ND, Ward,Minot,48.236125,-101.277533
ND, Renville,Mohall,48.76611,-101.516979
ND, Hettinger,Mott,46.374402,-102.318897
ND, Logan,Napoleon,46.503929,-99.768332
ND, Eddy,New Rockford,47.679617,-99.137698
ND, Rolette,Rolla,48.843618,-99.609353
ND, Pierce,Rugby,48.365422,-99.990223
ND, Mountrail,Stanley,48.313784,-102.397321
ND, Mercer,Stanton,47.318483,-101.381965
ND, Kidder,Steele,46.856801,-99.918125
ND, McHenry,Towner,48.34712,-100.406984
ND, Barnes,Valley City,46.921799,-98.006702
ND, Richland,Wahpeton,46.272137,-96.61181
ND, McLean,Washburn,47.294045,-101.027796
ND, McKenzie,Watford City,47.801492,-103.266731
ND, Williams,Williston,48.180571,-103.638126
NE, Brown,Ainsworth,42.548439,-99.857522
NE, Boone,Albion,41.687298,-97.998717
NE, Box Butte,Alliance,42.102553,-102.876885
NE, Harlan,Alma,40.103565,-99.365693
NE, Arthur,Arthur,41.571866,-101.692263
NE, Nemaha,Auburn,40.389377,-95.843566
NE, Hamilton,Aurora,40.864656,-98.008069
NE, Wheeler,Bartlett,41.883933,-98.552565
NE, Rock,Bassett,42.582541,-99.536625
NE, Gage,Beatrice,40.273281,-96.745954
NE, Furnas,Beaver City,40.138332,-99.827615
NE, Dundy,Benkelman,40.046826,-101.540193
NE, Washington,Blair,41.541555,-96.135287
NE, Blaine,Brewster,41.938271,-99.864985
NE, Morrill,Bridgeport,41.664707,-103.097142
NE, Custer,Broken Bow,41.40508,-99.640869
NE, Garfield,Burwell,41.780044,-99.134214
NE, Boyd,Butte,42.91298,-98.847362
NE, Knox,Center,42.608974,-97.876225
NE, Merrick,Central City,41.113469,-98.000737
NE, Dawes,Chadron,42.825976,-103.002478
NE, Deuel,Chappell,41.0913,-102.469938
NE, Clay,Clay Center,40.525471,-98.054996
NE, Platte,Columbus,41.436409,-97.356067
NE, Dakota,Dakota City,42.418115,-96.420744
NE, Butler,David City,41.257653,-97.127829
NE, Gosper,Elwood,40.590133,-99.861978
NE, Jefferson,Fairbury,40.144738,-97.176504
NE, Richardson,Falls City,40.062208,-95.599013
NE, Franklin,Franklin,40.096549,-98.951425
NE, Dodge,Fremont,41.439842,-96.487
NE, Nance,Fullerton,41.364988,-97.972261
NE, Fillmore,Geneva,40.530779,-97.597399
NE, Scotts Bluff,Gering,41.827494,-103.662173
NE, Hall,Grand Island,40.921868,-98.358735
NE, Perkins,Grant,40.844679,-101.725576
NE, Greeley,Greeley Center,41.548344,-98.530517
NE, Banner,Harrisburg,41.550529,-103.726684
NE, Sioux,Harrison,42.688085,-103.882471
NE, Cedar,Hartington,42.620443,-97.267164
NE, Adams,Hastings,40.596264,-98.39032
NE, Hayes,Hayes Center,40.511024,-101.020397
NE, Thayer,Hebron,40.168535,-97.586562
NE, Phelps,Holdrege,40.439441,-99.377037
NE, Grant,Hyannis,42.000496,-101.762228
NE, Chase,Imperial,40.51442,-101.637245
NE, Buffalo,Kearney,40.701745,-99.082312
NE, Kimball,Kimball,41.233511,-103.651304
NE, Dawson,Lexington,40.778096,-99.746337
NE, Lancaster,Lincoln,40.808955,-96.678944
NE, Sherman,Loup City,41.276683,-98.967727
NE, Red Willow,McCook,40.204534,-100.621563
NE, Madison,Madison,41.828292,-97.456719
NE, Kearney,Minden,40.498186,-98.967005
NE, Hooker,Mullen,42.042962,-101.044553
NE, Otoe,Nebraska City,40.675907,-95.861631
NE, Antelope,Neligh,42.129093,-98.029229
NE, Nuckolls,Nelson,40.201167,-98.06863
NE, Lincoln,North Platte,41.127117,-100.76427
NE, Keith,Ogallala,41.129595,-101.720677
NE, Douglas,Omaha,41.262705,-96.053475
NE, Holt,O'Neill,42.461019,-98.646493
NE, Valley,Ord,41.602781,-98.919257
NE, Polk,Osceola,41.178484,-97.550044
NE, Garden,Oshkosh,41.408005,-102.345209
NE, Sarpy,Papillion,41.143376,-96.07809
NE, Pawnee,Pawnee City,40.110621,-96.152966
NE, Thurston,Pender,42.110615,-96.711515
NE, Pierce,Pierce,42.199274,-97.527952
NE, Cass,Plattsmouth,41.006236,-95.893088
NE, Dixon,Ponca,42.564953,-96.709162
NE, Webster,Red Cloud,40.08642,-98.522224
NE, Sheridan,Rushville,42.71338,-102.466563
NE, Howard,St. Paul,41.213712,-98.459477
NE, Colfax,Schuyler,41.450134,-97.061591
NE, Seward,Seward,40.910169,-97.096092
NE, Cheyenne,Sidney,41.133633,-102.96954
NE, Keya Paha,Springview,42.824883,-99.747541
NE, Stanton,Stanton,41.948045,-97.212275
NE, Logan,Stapleton,41.480198,-100.51255
NE, Frontier,Stockville,40.533628,-100.384431
NE, Loup,Taylor,41.769604,-99.381384
NE, Johnson,Tecumseh,40.371816,-96.188706
NE, Burt,Tekamah,41.777803,-96.224498
NE, Thomas,Thedford,41.979172,-100.574729
NE, Hitchcock,Trenton,40.174733,-101.013573
NE, McPherson,Tryon,41.558444,-100.953594
NE, Cherry,Valentine,42.875511,-100.547067
NE, Saunders,Wahoo,41.216179,-96.617868
NE, Wayne,Wayne,42.238349,-97.01092
NE, Cuming,West Point,41.837741,-96.705918
NE, Saline,Wilber,40.480914,-96.964863
NE, York,York,40.870379,-97.592745
NH, Merrimack,Concord,43.232493,-71.561252
NH, Strafford,Dover,43.18636,-70.883623
NH, Rockingham,Exeter,42.976981,-70.945458
NH, Cheshire,Keene,42.953842,-72.306875
NH, Belknap,Laconia,43.576535,-71.482263
NH, Coos,Lancaster,44.488623,-71.574224
NH, Hillsborough,Nashua,42.749074,-71.490544
NH, Sullivan,Newport,43.364896,-72.176631
NH, Grafton,Woodsville,44.141584,-72.02683
NJ, Warren,Belvidere,40.829802,-75.073337
NJ, Cumberland,Bridgeton,39.429192,-75.228595
NJ, Camden,Camden,39.936787,-75.106644
NJ, Cape May,Cape May Court House,39.079177,-74.822549
NJ, Union,Elizabeth,40.666367,-74.193503
NJ, Hunterdon,Flemington,40.508641,-74.859869
NJ, Monmouth,Freehold,40.260219,-74.275884
NJ, Bergen,Hackensack,40.889398,-74.045698
NJ, Hudson,Jersey City,40.711417,-74.06476
NJ, Atlantic,Mays Landing,39.452263,-74.707473
NJ, Morris,Morristown,40.796562,-74.477318
NJ, Essex,Newark,40.72422,-74.172574
NJ, Middlesex,New Brunswick,40.486677,-74.444414
NJ, Sussex,Newton,41.051487,-74.753601
NJ, Passaic,Paterson,40.914766,-74.162829
NJ, Salem,Salem,39.568236,-75.472553
NJ, Somerset,Somerville,40.569749,-74.607682
NJ, Ocean,Toms River,39.994856,-74.187754
NJ, Mercer,Trenton,40.223841,-74.763624
NJ, Gloucester,Woodbury,39.837906,-75.15153
NM, Otero,Alamogordo,32.883616,-105.96361
NM, Bernalillo,Albuquerque,35.10478,-106.646809
NM, San Juan,Aztec,36.815898,-107.970312
NM, Sandoval,Bernalillo,35.312363,-106.554104
NM, Eddy,Carlsbad,32.40079,-104.241012
NM, Lincoln,Carrizozo,33.643341,-105.841132
NM, Union,Clayton,36.446033,-103.148863
NM, Curry,Clovis,34.438569,-103.194194
NM, Luna,Deming,32.263076,-107.75249
NM, Torrance,Estancia,34.764273,-106.038558
NM, De Baca,Fort Sumner,34.486944,-104.217668
NM, McKinley,Gallup,35.513753,-108.743733
NM, Cibola,Grants,35.15422,-107.834531
NM, Dona Ana,Las Cruces,32.326444,-106.789695
NM, San Miguel,Las Vegas,35.601558,-105.221149
NM, Hidalgo,Lordsburg,32.343777,-108.70212
NM, Los Alamos,Los Alamos,35.893959,-106.290025
NM, Valencia,Los Lunas,34.812554,-106.780263
NM, Lea,Lovington,32.944466,-103.349225
NM, Mora,Mora,35.963479,-105.331279
NM, San Miguel,Mosquero,35.77431,-103.954413
NM, Roosevelt,Portales,34.177289,-103.355084
NM, Colfax,Raton,36.884966,-104.439572
NM, Catron,Reserve,33.70898,-108.761384
NM, Chaves,Roswell,33.373442,-104.529393
NM, Santa Fe,Santa Fe,35.661981,-105.981815
NM, Guadalupe,Santa Rosa,34.936051,-104.675021
NM, Grant,Silver City,32.778581,-108.269409
NM, Socorro,Socorro,34.054535,-106.906199
NM, Taos,Taos,36.387127,-105.580409
NM, Rio Arriba,Tierra Amarilla,36.705901,-106.565132
NM, Sierra,Truth or Consequences,33.23764,-107.276237
NM, Quay,Tucumcari,35.170291,-103.705046
NV, Lander,Austin,39.497535,-117.074009
NV, Elko,Elko,40.838111,-115.767809
NV, White Pine,Ely,39.264928,-114.870868
NV, Eureka,Eureka,39.5112,-115.965824
NV, Churchill,Fallon,39.473693,-118.777881
NV, Esmeralda,Goldfield,37.712171,-117.237854
NV, Mineral,Hawthorne,38.525267,-118.626031
NV, Clark,Las Vegas,36.233499,-115.264037
NV, Pershing,Lovelock,40.178738,-118.477442
NV, Douglas,Minden,38.964576,-119.766621
NV, Lincoln,Pioche,37.951972,-114.443453
NV, Washoe,Reno,39.549097,-119.849907
NV, Nye,Tonopah,38.08216,-117.224586
NV, Storey,Virginia City,39.307469,-119.64827
NV, Humboldt,Winnemucca,40.964562,-117.724641
NV, Lyon,Yerington,38.955432,-119.110031
NY, Albany,Albany,42.665745,-73.798353
NY, Orleans,Albion,43.246024,-78.1902
NY, Cayuga,Auburn,42.9338,-76.567181
NY, Saratoga,Ballston Spa,43.00564,-73.854458
NY, Genesee,Batavia,42.998558,-78.180806
NY, Steuben,Bath,42.336093,-77.31686
NY, Allegany,Belmont,42.220105,-78.030794
NY, Broome,Binghamton,42.101331,-75.909369
NY, Erie,Buffalo,42.892492,-78.859686
NY, Ontario,Canandaigua,42.888999,-77.280321
NY, St. Lawrence,Canton,44.599995,-75.166584
NY, Putnam,Carmel,41.402995,-73.684986
NY, Greene,Catskill,42.214901,-73.858674
NY, Otsego,Cooperstown,42.698875,-74.930659
NY, Cortland,Cortland,42.600866,-76.179127
NY, Delaware,Delhi,42.277417,-74.91548
NY, Essex,Elizabethtown,44.226132,-73.588933
NY, Chemung,Elmira,42.093388,-76.80961
NY, Montgomery,Fonda,42.953384,-74.372869
NY, Livingston,Geneseo,42.79902,-77.809548
NY, Orange,Goshen,41.401647,-74.326855
NY, Herkimer,Herkimer,43.028078,-74.993306
NY, Columbia,Hudson,42.251905,-73.786028
NY, Washington,Hudson Falls,43.304735,-73.581587
NY, Tompkins,Ithaca,42.443937,-76.503055
NY, Fulton,Johnstown,43.007335,-74.375065
NY, Ulster,Kingston,41.930124,-73.996782
NY, Warren,Lake George,43.425924,-73.715168
NY, Cattaraugus,Little Valley,42.249365,-78.798751
NY, Niagara,Lockport,43.16946,-78.695807
NY, Lewis,Lowville,43.786667,-75.487417
NY, Wayne,Lyons,43.063509,-76.990953
NY, Franklin,Malone,44.848221,-74.28958
NY, Chautauqua,Mayville,42.253099,-79.501913
NY, Nassau,Mineola,40.747026,-73.639363
NY, Sullivan,Monticello,41.652528,-74.68776
NY, Rockland,New City,41.152205,-73.990426
NY, New York,New York,40.662712,-73.938677
NY, Chenango,Norwich,42.533322,-75.522758
NY, Oswego,Oswego,43.458052,-76.503689
NY, Tioga,Owego,42.10456,-76.262227
NY, Yates,Penn Yan,42.660714,-77.053071
NY, Clinton,Plattsburgh,44.695563,-73.456414
NY, Dutchess,Poughkeepsie,41.694595,-73.919869
NY, Suffolk,Riverhead,40.951315,-72.676056
NY, Monroe,Rochester,43.169927,-77.616891
NY, Schenectady,Schenectady,42.802641,-73.9272
NY, Schoharie,Schoharie,42.66663,-74.313304
NY, Onondaga,Syracuse,43.040998,-76.143554
NY, Albany,Troy,42.735812,-73.675321
NY, Oneida,Utica,43.096382,-75.225983
NY, Madison,Wampsville,43.077395,-75.711475
NY, Wyoming,Warsaw,42.742911,-78.141293
NY, Seneca,Waterloo,42.904586,-76.859023
NY, Jefferson,Watertown,43.973292,-75.910039
NY, Schuyler,Watkins Glen,42.380549,-76.866987
NY, Westchester,White Plains,41.0238,-73.751048
OH, Summit,Akron,41.080456,-81.521429
OH, Ashland,Ashland,40.867068,-82.315152
OH, Athens,Athens,39.326,-82.098008
OH, Clermont,Batavia,39.080932,-84.173273
OH, Logan,Bellefontaine,40.36273,-83.762932
OH, Wood,Bowling Green,41.377677,-83.649584
OH, Williams,Bryan,41.470289,-84.548084
OH, Crawford,Bucyrus,40.805119,-82.971632
OH, Harrison,Cadiz,40.25659,-80.992648
OH, Noble,Caldwell,39.746354,-81.512976
OH, Guernsey,Cambridge,40.021047,-81.585548
OH, Stark,Canton,40.80765,-81.367228
OH, Carroll,Carrollton,40.578747,-81.09082
OH, Mercer,Celina,40.555489,-84.561422
OH, Geauga,Chardon,41.579289,-81.20906
OH, Ross,Chillicothe,39.340502,-82.996102
OH, Hamilton,Cincinnati,39.140183,-84.505829
OH, Pickaway,Circleville,39.601152,-82.932515
OH, Cuyahoga,Cleveland,41.478462,-81.679435
OH, Franklin,Columbus,39.985531,-82.985594
OH, Coshocton,Coshocton,40.261752,-81.847292
OH, Montgomery,Dayton,39.784743,-84.199632
OH, Defiance,Defiance,41.28099,-84.365835
OH, Delaware,Delaware,40.286476,-83.074864
OH, Preble,Eaton,39.751077,-84.634475
OH, Lorain,Elyria,41.372778,-82.108009
OH, Hancock,Findlay,41.047364,-83.638093
OH, Sandusky,Fremont,41.353019,-83.11559
OH, Gallia,Gallipolis,38.820082,-82.190972
OH, Brown,Georgetown,38.868303,-83.899254
OH, Darke,Greenville,40.104708,-84.62145
OH, Butler,Hamilton,39.393428,-84.565754
OH, Highland,Hillsboro,39.212287,-83.611182
OH, Lawrence,Ironton,38.532596,-82.67809
OH, Jackson,Jackson,39.04446,-82.644658
OH, Ashtabula,Jefferson,41.73836,-80.768947
OH, Hardin,Kenton,40.644541,-83.609951
OH, Fairfield,Lancaster,39.725228,-82.605246
OH, Warren,Lebanon,39.425551,-84.213189
OH, Allen,Lima,40.740679,-84.112091
OH, Columbiana,Lisbon,40.775134,-80.762771
OH, Hocking,Logan,39.538372,-82.406406
OH, Madison,London,39.892845,-83.438875
OH, Vinton,McArthur,39.247191,-82.47826
OH, Morgan,McConnelsville,39.660741,-81.840517
OH, Richland,Mansfield,40.76672,-82.53082
OH, Washington,Marietta,39.423166,-81.446426
OH, Marion,Marion,40.596746,-83.123185
OH, Union,Marysville,40.227986,-83.35936
OH, Medina,Medina,41.134636,-81.869513
OH, Holmes,Millersburg,40.553403,-81.916774
OH, Morrow,Mount Gilead,40.554047,-82.827904
OH, Knox,Mount Vernon,40.386191,-82.484004
OH, Henry,Napoleon,41.397969,-84.124984
OH, Licking,Newark,40.069732,-82.424925
OH, Perry,New Lexington,39.716784,-82.20666
OH, Tuscarawas,New Philadelphia,40.486484,-81.440151
OH, Huron,Norwalk,41.244573,-82.60895
OH, Putnam,Ottawa,41.01983,-84.035317
OH, Lake,Painesville,41.721635,-81.258357
OH, Paulding,Paulding,41.142663,-84.582657
OH, Meigs,Pomeroy,39.034672,-82.032416
OH, Ottawa,Port Clinton,41.509718,-82.938339
OH, Scioto,Portsmouth,38.753376,-82.949466
OH, Portage,Ravenna,41.161567,-81.242058
OH, Belmont,St. Clairsville,40.078274,-80.899173
OH, Erie,Sandusky,41.455885,-82.714436
OH, Shelby,Sidney,40.289527,-84.166729
OH, Clark,Springfield,39.928182,-83.800885
OH, Jefferson,Steubenville,40.36631,-80.657061
OH, Seneca,Tiffin,41.116571,-83.180977
OH, Lucas,Toledo,41.664071,-83.581861
OH, Miami,Troy,40.043891,-84.21953
OH, Wyandot,Upper Sandusky,40.830669,-83.270709
OH, Champaign,Urbana,40.108536,-83.754072
OH, Van Wert,Van Wert,40.864796,-84.588518
OH, Auglaize,Wapakoneta,40.565229,-84.190695
OH, Trumbull,Warren,41.239564,-80.816015
OH, Fayette,Washington Court House,39.537916,-83.427788
OH, Fulton,Wauseon,41.553441,-84.140136
OH, Pike,Waverly,39.12597,-82.983687
OH, Adams,West Union,38.791684,-83.544094
OH, Clinton,Wilmington,39.429125,-83.816172
OH, Monroe,Woodsfield,39.763047,-81.116774
OH, Wayne,Wooster,40.81703,-81.931529
OH, Greene,Xenia,39.683133,-83.940808
OH, Mahoning,Youngstown,41.099095,-80.645902
OH, Muskingum,Zanesville,39.955993,-82.013469
OK, Pontotoc,Ada,34.766286,-96.666802
OK, Jackson,Altus,34.657061,-99.309046
OK, Woods,Alva,36.789566,-98.664877
OK, Caddo,Anadarko,35.065296,-98.244469
OK, Pushmataha,Antlers,34.233764,-95.623272
OK, Custer,Arapaho,35.577797,-98.959345
OK, Carter,Ardmore,34.196507,-97.131848
OK, Ellis,Arnett,36.134487,-99.772706
OK, Atoka,Atoka,34.386353,-96.131101
OK, Washington,Bartlesville,36.737668,-95.948454
OK, Beaver,Beaver,36.815087,-100.523543
OK, Cimarron,Boise City,36.731336,-102.509522
OK, Harper,Buffalo,36.829412,-99.637673
OK, Lincoln,Chandler,35.712784,-96.836198
OK, Alfalfa,Cherokee,36.750668,-98.357668
OK, Roger Mills,Cheyenne,35.61092,-99.676371
OK, Grady,Chickasha,35.040543,-97.947173
OK, Rogers,Claremore,36.315093,-95.609451
OK, Coal,Coalgate,34.532271,-96.221205
OK, Stephens,Duncan,34.481607,-97.960537
OK, Bryan,Durant,33.995153,-96.39254
OK, Canadian,El Reno,35.541833,-97.961268
OK, Garfield,Enid,36.406702,-97.869861
OK, McIntosh,Eufaula,35.292114,-95.586425
OK, Major,Fairview,36.27061,-98.477017
OK, Tillman,Frederick,34.349965,-98.987997
OK, Logan,Guthrie,35.876512,-97.408657
OK, Texas,Guymon,36.690101,-101.477046
OK, Kiowa,Hobart,35.024581,-99.087565
OK, Hughes,Holdenville,35.083481,-96.401353
OK, Harmon,Hollis,34.689672,-99.915294
OK, Choctaw,Hugo,34.011584,-95.512179
OK, McCurtain,Idabel,33.907406,-94.822174
OK, Delaware,Jay,36.427112,-94.795571
OK, Kingfisher,Kingfisher,35.844726,-97.939308
OK, Comanche,Lawton,34.619218,-98.421106
OK, Pittsburg,McAlester,34.926128,-95.773619
OK, Marshall,Madill,34.08708,-96.774665
OK, Greer,Mangum,34.878574,-99.503894
OK, Love,Marietta,35.848331,-94.653261
OK, Grant,Medford,36.803396,-97.737836
OK, Ottawa,Miami,36.887717,-94.870894
OK, Muskogee,Muskogee,35.743797,-95.356405
OK, Washita,New Cordell,35.296862,-98.983769
OK, Kay,Newkirk,36.881797,-97.055292
OK, Cleveland,Norman,35.240569,-97.345299
OK, Nowata,Nowata,36.699265,-95.637465
OK, Okfuskee,Okemah,35.429269,-96.300309
OK, Oklahoma,Oklahoma City,35.467079,-97.513657
OK, Okmulgee,Okmulgee,35.625162,-95.954032
OK, Garvin,Pauls Valley,34.710206,-97.224027
OK, Osage,Pawhuska,36.669064,-96.331216
OK, Pawnee,Pawnee,36.35148,-96.800504
OK, Noble,Perry,36.280149,-97.30819
OK, Le Flore,Poteau,35.06665,-94.610269
OK, Mayes,Pryor Creek,36.299658,-95.311266
OK, McClain,Purcell,35.02366,-97.373675
OK, Sequoyah,Sallisaw,35.46036,-94.806617
OK, Creek,Sapulpa,36.004206,-96.123275
OK, Beckham,Sayre,35.295653,-99.628239
OK, Pottawatomie,Shawnee,35.37972,-96.925354
OK, Haskell,Stigler,35.258881,-95.11685
OK, Payne,Stillwater,36.131496,-97.074464
OK, Adair,Stilwell,35.814207,-94.631697
OK, Murray,Sulphur,34.513928,-96.969671
OK, Cherokee,Tahlequah,35.910503,-94.97772
OK, Dewey,Taloga,36.040236,-98.964039
OK, Johnston,Tishomingo,34.239048,-96.68242
OK, Tulsa,Tulsa,36.127949,-95.902316
OK, Craig,Vinita,36.648772,-95.161001
OK, Wagoner,Wagoner,35.965686,-95.377715
OK, Cotton,Walters,34.358433,-98.356883
OK, Blaine,Watonga,35.847503,-98.402734
OK, Jefferson,Waurika,34.183747,-98.026293
OK, Seminole,Wewoka,35.144068,-96.496775
OK, Latimer,Wilburton,34.91845,-95.304015
OK, Woodward,Woodward,36.424832,-99.404726
OR, Linn,Albany,44.626928,-123.096741
OR, Clatsop,Astoria,46.187375,-123.815073
OR, Baker,Baker City,44.774886,-117.831986
OR, Deschutes,Bend,44.056476,-121.309375
OR, Harney,Burns,43.588281,-119.06129
OR, Grant,Canyon City,44.39301,-118.949485
OR, Gilliam,Condon,45.236554,-120.185926
OR, Coos,Coquille,43.180331,-124.184163
OR, Benton,Corvallis,44.569949,-123.278285
OR, Polk,Dallas,44.922134,-123.313019
OR, Wallowa,Enterprise,45.425772,-117.278809
OR, Lane,Eugene,44.055128,-123.117431
OR, Wheeler,Fossil,44.998081,-120.214649
OR, Curry,Gold Beach,42.413297,-124.422162
OR, Josephine,Grants Pass,42.432313,-123.331772
OR, Morrow,Heppner,45.352994,-119.560569
OR, Washington,Hillsboro,45.526798,-122.935395
OR, Hood River,Hood River,45.709115,-121.526019
OR, Klamath,Klamath Falls,42.218845,-121.778718
OR, Union,La Grande,45.324471,-118.086891
OR, Lake,Lakeview,42.191438,-120.352536
OR, Yamhill,McMinnville,45.211047,-123.191822
OR, Jefferson,Madras,44.663897,-121.160438
OR, Jackson,Medford,42.336896,-122.854244
OR, Sherman,Moro,45.483752,-120.733315
OR, Lincoln,Newport,44.620869,-124.043041
OR, Clackamas,Oregon City,45.341314,-122.592327
OR, Umatilla,Pendleton,45.675609,-118.819755
OR, Multnomah,Portland,45.536951,-122.649971
OR, Crook,Prineville,44.29854,-120.860719
OR, Douglas,Roseburg,43.223604,-123.352037
OR, Columbia,St. Helens,45.856821,-122.816279
OR, Marion,Salem,44.9239,-123.023007
OR, Tillamook,Tillamook,45.456124,-123.833147
OR, Malheur,Vale,43.983953,-117.241749
PA, Lehigh,Allentown,40.593648,-75.478393
PA, Beaver,Beaver,40.693538,-80.307582
PA, Bedford,Bedford,40.015115,-78.503017
PA, Centre,Bellefonte,40.914123,-77.768342
PA, Perry,Bloomfield,40.418871,-77.188969
PA, Columbia,Bloomsburg,41.002717,-76.45658
PA, Jefferson,Brookville,41.161676,-79.082652
PA, Butler,Butler,40.861554,-79.89617
PA, Cumberland,Carlisle,40.199994,-77.204149
PA, Franklin,Chambersburg,39.931433,-77.655642
PA, Clarion,Clarion,41.209445,-79.380087
PA, Clearfield,Clearfield,41.021498,-78.439398
PA, Potter,Coudersport,41.775844,-78.016038
PA, Montour,Danville,40.961676,-76.61204
PA, Bucks,Doylestown,40.314197,-75.127697
PA, Northampton,Easton,40.685971,-75.218548
PA, Cambria,Ebensburg,40.48812,-78.726541
PA, Cameron,Emporium,41.510411,-78.234035
PA, Erie,Erie,42.116594,-80.073503
PA, Venango,Franklin,40.342041,-78.883782
PA, Adams,Gettysburg,39.830597,-77.234147
PA, Westmoreland,Greensburg,40.311251,-79.544399
PA, Dauphin,Harrisburg,40.275891,-76.88502
PA, Blair,Hollidaysburg,40.431099,-78.392963
PA, Wayne,Honesdale,41.57571,-75.250769
PA, Huntingdon,Huntingdon,40.498154,-78.007336
PA, Indiana,Indiana,40.621954,-79.155283
PA, Carbon,Jim Thorpe,40.857215,-75.776338
